,phone,name1,name2,levenshteinDistance,maxLength,normalized
9169,8668785865,SPECIALIZED PHYSICAL THERAPY,STEVENS & STEVENS,22,28,0.7857142857142857
9170,8668785865,GOLDEN GATE HEATING & AIR,ARGONAUT BREWER,21,25,0.84
9171,8668785865,GOLDEN GATE HEATING & AIR,STEVEN M REILLY,19,25,0.76
9172,8668785865,GOLDEN GATE HEATING & AIR,REGAL PHOTOGRAPHY,19,25,0.76
9173,8668785865,GOLDEN GATE HEATING & AIR,THE KNIGHT WATCH & JEWELRY CO,22,29,0.7586206896551724
9174,8668785865,GOLDEN GATE HEATING & AIR,WESTAR OB GYN,21,25,0.84
9175,8668785865,GOLDEN GATE HEATING & AIR,TESTENGEER INC,18,25,0.72
9176,8668785865,GOLDEN GATE HEATING & AIR,STEVENS & STEVENS,20,25,0.8
9177,8668785865,ARGONAUT BREWER,STEVEN M REILLY,13,15,0.8666666666666667
9178,8668785865,ARGONAUT BREWER,REGAL PHOTOGRAPHY,14,17,0.8235294117647058
9179,8668785865,ARGONAUT BREWER,THE KNIGHT WATCH & JEWELRY CO,22,29,0.7586206896551724
9180,8668785865,ARGONAUT BREWER,WESTAR OB GYN,13,15,0.8666666666666667
9181,8668785865,ARGONAUT BREWER,TESTENGEER INC,14,15,0.9333333333333333
9182,8668785865,ARGONAUT BREWER,STEVENS & STEVENS,13,17,0.7647058823529411
9183,8668785865,STEVEN M REILLY,REGAL PHOTOGRAPHY,15,17,0.8823529411764706
9184,8668785865,STEVEN M REILLY,THE KNIGHT WATCH & JEWELRY CO,22,29,0.7586206896551724
9185,8668785865,STEVEN M REILLY,WESTAR OB GYN,13,15,0.8666666666666667
9186,8668785865,STEVEN M REILLY,TESTENGEER INC,10,15,0.6666666666666666
9187,8668785865,STEVEN M REILLY,STEVENS & STEVENS,8,17,0.47058823529411764
9188,8668785865,REGAL PHOTOGRAPHY,THE KNIGHT WATCH & JEWELRY CO,24,29,0.8275862068965517
9189,8668785865,REGAL PHOTOGRAPHY,WESTAR OB GYN,13,17,0.7647058823529411
9190,8668785865,REGAL PHOTOGRAPHY,TESTENGEER INC,15,17,0.8823529411764706
9191,8668785865,REGAL PHOTOGRAPHY,STEVENS & STEVENS,16,17,0.9411764705882353
9192,8668785865,THE KNIGHT WATCH & JEWELRY CO,WESTAR OB GYN,24,29,0.8275862068965517
9193,8668785865,THE KNIGHT WATCH & JEWELRY CO,TESTENGEER INC,23,29,0.7931034482758621
9194,8668785865,THE KNIGHT WATCH & JEWELRY CO,STEVENS & STEVENS,23,29,0.7931034482758621
9195,8668785865,WESTAR OB GYN,TESTENGEER INC,10,14,0.7142857142857143
9196,8668785865,WESTAR OB GYN,STEVENS & STEVENS,14,17,0.8235294117647058
9197,8668785865,TESTENGEER INC,STEVENS & STEVENS,13,17,0.7647058823529411
9198,2175287541,HAND BUILT HARDWOODS,UNITED COUNTRY-PROVENCE REALTY INC,29,34,0.8529411764705882
9199,2175287541,HAND BUILT HARDWOODS,HOLYFIELD & THOMAS LLC,19,22,0.8636363636363636
9200,2175287541,HAND BUILT HARDWOODS,JEMCO PLASTERING INC,19,20,0.95
9201,2175287541,HAND BUILT HARDWOODS,DELICIAS LATINAS BAKERY,20,23,0.8695652173913043
9202,2175287541,HAND BUILT HARDWOODS,LEADERSHIP TYLER,18,20,0.9
9203,2175287541,HAND BUILT HARDWOODS,ELEVATED REALTY,18,20,0.9
9204,2175287541,HAND BUILT HARDWOODS,EDUCATIONAL CREDIT UNION,22,24,0.9166666666666666
9205,2175287541,HAND BUILT HARDWOODS,ALLEN ROGER C DR,17,20,0.85
9206,2175287541,HAND BUILT HARDWOODS,C3 CHURCH,17,20,0.85
9207,2175287541,HAND BUILT HARDWOODS,GLOBUS COFFEE LLC,18,20,0.9
9208,2175287541,HAND BUILT HARDWOODS,E AND M ASSOCIATES,16,20,0.8
9209,2175287541,HAND BUILT HARDWOODS,INFOBASE PUBLISHERS,17,20,0.85
9210,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,HOLYFIELD & THOMAS LLC,29,34,0.8529411764705882
9211,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,JEMCO PLASTERING INC,24,34,0.7058823529411765
9212,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,DELICIAS LATINAS BAKERY,29,34,0.8529411764705882
9213,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,LEADERSHIP TYLER,29,34,0.8529411764705882
9214,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,ELEVATED REALTY,24,34,0.7058823529411765
9215,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,EDUCATIONAL CREDIT UNION,25,34,0.7352941176470589
9216,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,ALLEN ROGER C DR,27,34,0.7941176470588235
9217,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,C3 CHURCH,29,34,0.8529411764705882
9218,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,GLOBUS COFFEE LLC,26,34,0.7647058823529411
9219,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,E AND M ASSOCIATES,28,34,0.8235294117647058
9220,2175287541,UNITED COUNTRY-PROVENCE REALTY INC,INFOBASE PUBLISHERS,28,34,0.8235294117647058
9221,2175287541,HOLYFIELD & THOMAS LLC,JEMCO PLASTERING INC,18,22,0.8181818181818182
9222,2175287541,HOLYFIELD & THOMAS LLC,DELICIAS LATINAS BAKERY,18,23,0.782608695652174
9223,2175287541,HOLYFIELD & THOMAS LLC,LEADERSHIP TYLER,17,22,0.7727272727272727
9224,2175287541,HOLYFIELD & THOMAS LLC,ELEVATED REALTY,17,22,0.7727272727272727
9225,2175287541,HOLYFIELD & THOMAS LLC,EDUCATIONAL CREDIT UNION,22,24,0.9166666666666666
9226,2175287541,HOLYFIELD & THOMAS LLC,ALLEN ROGER C DR,18,22,0.8181818181818182
9227,2175287541,HOLYFIELD & THOMAS LLC,C3 CHURCH,20,22,0.9090909090909091
9228,2175287541,HOLYFIELD & THOMAS LLC,GLOBUS COFFEE LLC,16,22,0.7272727272727273
9229,2175287541,HOLYFIELD & THOMAS LLC,E AND M ASSOCIATES,19,22,0.8636363636363636
9230,2175287541,HOLYFIELD & THOMAS LLC,INFOBASE PUBLISHERS,19,22,0.8636363636363636
9231,2175287541,JEMCO PLASTERING INC,DELICIAS LATINAS BAKERY,18,23,0.782608695652174
9232,2175287541,JEMCO PLASTERING INC,LEADERSHIP TYLER,18,20,0.9
9233,2175287541,JEMCO PLASTERING INC,ELEVATED REALTY,16,20,0.8
9234,2175287541,JEMCO PLASTERING INC,EDUCATIONAL CREDIT UNION,18,24,0.75
9235,2175287541,JEMCO PLASTERING INC,ALLEN ROGER C DR,16,20,0.8
9236,2175287541,JEMCO PLASTERING INC,C3 CHURCH,17,20,0.85
9237,2175287541,JEMCO PLASTERING INC,GLOBUS COFFEE LLC,17,20,0.85
9238,2175287541,JEMCO PLASTERING INC,E AND M ASSOCIATES,16,20,0.8
9239,2175287541,JEMCO PLASTERING INC,INFOBASE PUBLISHERS,18,20,0.9
9240,2175287541,DELICIAS LATINAS BAKERY,LEADERSHIP TYLER,17,23,0.7391304347826086
9241,2175287541,DELICIAS LATINAS BAKERY,ELEVATED REALTY,17,23,0.7391304347826086
9242,2175287541,DELICIAS LATINAS BAKERY,EDUCATIONAL CREDIT UNION,21,24,0.875
9243,2175287541,DELICIAS LATINAS BAKERY,ALLEN ROGER C DR,19,23,0.8260869565217391
9244,2175287541,DELICIAS LATINAS BAKERY,C3 CHURCH,21,23,0.9130434782608695
9245,2175287541,DELICIAS LATINAS BAKERY,GLOBUS COFFEE LLC,19,23,0.8260869565217391
9246,2175287541,DELICIAS LATINAS BAKERY,E AND M ASSOCIATES,18,23,0.782608695652174
9247,2175287541,DELICIAS LATINAS BAKERY,INFOBASE PUBLISHERS,18,23,0.782608695652174
9248,2175287541,LEADERSHIP TYLER,ELEVATED REALTY,12,16,0.75
9249,2175287541,LEADERSHIP TYLER,EDUCATIONAL CREDIT UNION,20,24,0.8333333333333334
9250,2175287541,LEADERSHIP TYLER,ALLEN ROGER C DR,13,16,0.8125
9251,2175287541,LEADERSHIP TYLER,C3 CHURCH,15,16,0.9375
9252,2175287541,LEADERSHIP TYLER,GLOBUS COFFEE LLC,15,17,0.8823529411764706
9253,2175287541,LEADERSHIP TYLER,E AND M ASSOCIATES,15,18,0.8333333333333334
9254,2175287541,LEADERSHIP TYLER,INFOBASE PUBLISHERS,15,19,0.7894736842105263
9255,2175287541,ELEVATED REALTY,EDUCATIONAL CREDIT UNION,17,24,0.7083333333333334
9256,2175287541,ELEVATED REALTY,ALLEN ROGER C DR,13,16,0.8125
9257,2175287541,ELEVATED REALTY,C3 CHURCH,14,15,0.9333333333333333
9258,2175287541,ELEVATED REALTY,GLOBUS COFFEE LLC,14,17,0.8235294117647058
9259,2175287541,ELEVATED REALTY,E AND M ASSOCIATES,15,18,0.8333333333333334
9260,2175287541,ELEVATED REALTY,INFOBASE PUBLISHERS,16,19,0.8421052631578947
9261,2175287541,EDUCATIONAL CREDIT UNION,ALLEN ROGER C DR,19,24,0.7916666666666666
9262,2175287541,EDUCATIONAL CREDIT UNION,C3 CHURCH,20,24,0.8333333333333334
9263,2175287541,EDUCATIONAL CREDIT UNION,GLOBUS COFFEE LLC,20,24,0.8333333333333334
9264,2175287541,EDUCATIONAL CREDIT UNION,E AND M ASSOCIATES,20,24,0.8333333333333334
9265,2175287541,EDUCATIONAL CREDIT UNION,INFOBASE PUBLISHERS,21,24,0.875
9266,2175287541,ALLEN ROGER C DR,C3 CHURCH,13,16,0.8125
9267,2175287541,ALLEN ROGER C DR,GLOBUS COFFEE LLC,13,17,0.7647058823529411
9268,2175287541,ALLEN ROGER C DR,E AND M ASSOCIATES,16,18,0.8888888888888888
9269,2175287541,ALLEN ROGER C DR,INFOBASE PUBLISHERS,18,19,0.9473684210526315
9270,2175287541,C3 CHURCH,GLOBUS COFFEE LLC,15,17,0.8823529411764706
9271,2175287541,C3 CHURCH,E AND M ASSOCIATES,16,18,0.8888888888888888
9272,2175287541,C3 CHURCH,INFOBASE PUBLISHERS,17,19,0.8947368421052632
9273,2175287541,GLOBUS COFFEE LLC,E AND M ASSOCIATES,17,18,0.9444444444444444
9274,2175287541,GLOBUS COFFEE LLC,INFOBASE PUBLISHERS,15,19,0.7894736842105263
9275,2175287541,E AND M ASSOCIATES,INFOBASE PUBLISHERS,16,19,0.8421052631578947
9276,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,XTEND INC,33,38,0.868421052631579
9277,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,CREATIVE BENEFITS CO,31,38,0.8157894736842105
9278,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,GOGGINS REAL ESTATE INC.,33,38,0.868421052631579
9279,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,SUNFLOWER DINER,31,38,0.8157894736842105
9280,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,WINTERLOGIC,32,38,0.8421052631578947
9281,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,SHORELAND REAL ESTATE,29,38,0.7631578947368421
9282,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,NORTHERN EAGLE BEVERAGES INC,32,38,0.8421052631578947
9283,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,AVX CORPORATION,31,38,0.8157894736842105
9284,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,LOCHER WILLIAM S ATTY,32,38,0.8421052631578947
9285,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,CENTER FOR CHILDREN & FAMILIES,34,38,0.8947368421052632
9286,2017969400,ALSID MANAGEMENT GROUP FOOD CONSULTANT,KIM MARIE PAPA,30,38,0.7894736842105263
9287,2017969400,XTEND INC,CREATIVE BENEFITS CO,15,20,0.75
9288,2017969400,XTEND INC,GOGGINS REAL ESTATE INC.,19,24,0.7916666666666666
9289,2017969400,XTEND INC,SUNFLOWER DINER,12,15,0.8
9290,2017969400,XTEND INC,WINTERLOGIC,8,11,0.7272727272727273
9291,2017969400,XTEND INC,SHORELAND REAL ESTATE,17,21,0.8095238095238095
9292,2017969400,XTEND INC,NORTHERN EAGLE BEVERAGES INC,21,28,0.75
9293,2017969400,XTEND INC,AVX CORPORATION,13,15,0.8666666666666667
9294,2017969400,XTEND INC,LOCHER WILLIAM S ATTY,19,21,0.9047619047619048
9295,2017969400,XTEND INC,CENTER FOR CHILDREN & FAMILIES,25,30,0.8333333333333334
9296,2017969400,XTEND INC,KIM MARIE PAPA,13,14,0.9285714285714286
9297,2017969400,CREATIVE BENEFITS CO,GOGGINS REAL ESTATE INC.,18,24,0.75
9298,2017969400,CREATIVE BENEFITS CO,SUNFLOWER DINER,17,20,0.85
9299,2017969400,CREATIVE BENEFITS CO,WINTERLOGIC,16,20,0.8
9300,2017969400,CREATIVE BENEFITS CO,SHORELAND REAL ESTATE,18,21,0.8571428571428571
9301,2017969400,CREATIVE BENEFITS CO,NORTHERN EAGLE BEVERAGES INC,19,28,0.6785714285714286
9302,2017969400,CREATIVE BENEFITS CO,AVX CORPORATION,17,20,0.85
9303,2017969400,CREATIVE BENEFITS CO,LOCHER WILLIAM S ATTY,19,21,0.9047619047619048
9304,2017969400,CREATIVE BENEFITS CO,CENTER FOR CHILDREN & FAMILIES,24,30,0.8
9305,2017969400,CREATIVE BENEFITS CO,KIM MARIE PAPA,18,20,0.9
9306,2017969400,GOGGINS REAL ESTATE INC.,SUNFLOWER DINER,20,24,0.8333333333333334
9307,2017969400,GOGGINS REAL ESTATE INC.,WINTERLOGIC,18,24,0.75
9308,2017969400,GOGGINS REAL ESTATE INC.,SHORELAND REAL ESTATE,12,24,0.5
9309,2017969400,GOGGINS REAL ESTATE INC.,NORTHERN EAGLE BEVERAGES INC,17,28,0.6071428571428571
9310,2017969400,GOGGINS REAL ESTATE INC.,AVX CORPORATION,20,24,0.8333333333333334
9311,2017969400,GOGGINS REAL ESTATE INC.,LOCHER WILLIAM S ATTY,20,24,0.8333333333333334
9312,2017969400,GOGGINS REAL ESTATE INC.,CENTER FOR CHILDREN & FAMILIES,26,30,0.8666666666666667
9313,2017969400,GOGGINS REAL ESTATE INC.,KIM MARIE PAPA,19,24,0.7916666666666666
9314,2017969400,SUNFLOWER DINER,WINTERLOGIC,12,15,0.8
9315,2017969400,SUNFLOWER DINER,SHORELAND REAL ESTATE,17,21,0.8095238095238095
9316,2017969400,SUNFLOWER DINER,NORTHERN EAGLE BEVERAGES INC,23,28,0.8214285714285714
9317,2017969400,SUNFLOWER DINER,AVX CORPORATION,13,15,0.8666666666666667
9318,2017969400,SUNFLOWER DINER,LOCHER WILLIAM S ATTY,19,21,0.9047619047619048
9319,2017969400,SUNFLOWER DINER,CENTER FOR CHILDREN & FAMILIES,23,30,0.7666666666666667
9320,2017969400,SUNFLOWER DINER,KIM MARIE PAPA,14,15,0.9333333333333333
9321,2017969400,WINTERLOGIC,SHORELAND REAL ESTATE,18,21,0.8571428571428571
9322,2017969400,WINTERLOGIC,NORTHERN EAGLE BEVERAGES INC,21,28,0.75
9323,2017969400,WINTERLOGIC,AVX CORPORATION,12,15,0.8
9324,2017969400,WINTERLOGIC,LOCHER WILLIAM S ATTY,18,21,0.8571428571428571
9325,2017969400,WINTERLOGIC,CENTER FOR CHILDREN & FAMILIES,24,30,0.8
9326,2017969400,WINTERLOGIC,KIM MARIE PAPA,12,14,0.8571428571428571
9327,2017969400,SHORELAND REAL ESTATE,NORTHERN EAGLE BEVERAGES INC,20,28,0.7142857142857143
9328,2017969400,SHORELAND REAL ESTATE,AVX CORPORATION,18,21,0.8571428571428571
9329,2017969400,SHORELAND REAL ESTATE,LOCHER WILLIAM S ATTY,16,21,0.7619047619047619
9330,2017969400,SHORELAND REAL ESTATE,CENTER FOR CHILDREN & FAMILIES,24,30,0.8
9331,2017969400,SHORELAND REAL ESTATE,KIM MARIE PAPA,17,21,0.8095238095238095
9332,2017969400,NORTHERN EAGLE BEVERAGES INC,AVX CORPORATION,24,28,0.8571428571428571
9333,2017969400,NORTHERN EAGLE BEVERAGES INC,LOCHER WILLIAM S ATTY,20,28,0.7142857142857143
9334,2017969400,NORTHERN EAGLE BEVERAGES INC,CENTER FOR CHILDREN & FAMILIES,25,30,0.8333333333333334
9335,2017969400,NORTHERN EAGLE BEVERAGES INC,KIM MARIE PAPA,23,28,0.8214285714285714
9336,2017969400,AVX CORPORATION,LOCHER WILLIAM S ATTY,19,21,0.9047619047619048
9337,2017969400,AVX CORPORATION,CENTER FOR CHILDREN & FAMILIES,24,30,0.8
9338,2017969400,AVX CORPORATION,KIM MARIE PAPA,13,15,0.8666666666666667
9339,2017969400,LOCHER WILLIAM S ATTY,CENTER FOR CHILDREN & FAMILIES,22,30,0.7333333333333333
9340,2017969400,LOCHER WILLIAM S ATTY,KIM MARIE PAPA,17,21,0.8095238095238095
9341,2017969400,CENTER FOR CHILDREN & FAMILIES,KIM MARIE PAPA,24,30,0.8
9342,2022610780,LEXINGTON PROSTHODONTICS,ARDMORE UNITED METHODIST CHURCH,23,31,0.7419354838709677
9343,2022610780,LEXINGTON PROSTHODONTICS,MEJE CORP,21,24,0.875
9344,2022610780,LEXINGTON PROSTHODONTICS,LANTERN BAY REALTY,19,24,0.7916666666666666
9345,2022610780,LEXINGTON PROSTHODONTICS,THYSSENKRUPP ELEVATOR CORPORATION,26,33,0.7878787878787878
9346,2022610780,LEXINGTON PROSTHODONTICS,TRANSPERFECT,21,24,0.875
9347,2022610780,LEXINGTON PROSTHODONTICS,GERTRUDE KRAMPERT THEATRE,22,25,0.88
9348,2022610780,LEXINGTON PROSTHODONTICS,RTA HOSPICE INC.,19,24,0.7916666666666666
9349,2022610780,LEXINGTON PROSTHODONTICS,DODD MOTOR COMPANY,20,24,0.8333333333333334
9350,2022610780,LEXINGTON PROSTHODONTICS,MICHIGAN MECHANICAL INC,20,24,0.8333333333333334
9351,2022610780,LEXINGTON PROSTHODONTICS,SIGMA DESIGN INC,18,24,0.75
9352,2022610780,LEXINGTON PROSTHODONTICS,FEDERAL SURVEILLANCE,20,24,0.8333333333333334
9353,2022610780,ARDMORE UNITED METHODIST CHURCH,MEJE CORP,25,31,0.8064516129032258
9354,2022610780,ARDMORE UNITED METHODIST CHURCH,LANTERN BAY REALTY,26,31,0.8387096774193549
9355,2022610780,ARDMORE UNITED METHODIST CHURCH,THYSSENKRUPP ELEVATOR CORPORATION,30,33,0.9090909090909091
9356,2022610780,ARDMORE UNITED METHODIST CHURCH,TRANSPERFECT,26,31,0.8387096774193549
9357,2022610780,ARDMORE UNITED METHODIST CHURCH,GERTRUDE KRAMPERT THEATRE,25,31,0.8064516129032258
9358,2022610780,ARDMORE UNITED METHODIST CHURCH,RTA HOSPICE INC.,24,31,0.7741935483870968
9359,2022610780,ARDMORE UNITED METHODIST CHURCH,DODD MOTOR COMPANY,23,31,0.7419354838709677
9360,2022610780,ARDMORE UNITED METHODIST CHURCH,MICHIGAN MECHANICAL INC,23,31,0.7419354838709677
9361,2022610780,ARDMORE UNITED METHODIST CHURCH,SIGMA DESIGN INC,24,31,0.7741935483870968
9362,2022610780,ARDMORE UNITED METHODIST CHURCH,FEDERAL SURVEILLANCE,26,31,0.8387096774193549
9363,2022610780,MEJE CORP,LANTERN BAY REALTY,15,18,0.8333333333333334
9364,2022610780,MEJE CORP,THYSSENKRUPP ELEVATOR CORPORATION,26,33,0.7878787878787878
9365,2022610780,MEJE CORP,TRANSPERFECT,11,12,0.9166666666666666
9366,2022610780,MEJE CORP,GERTRUDE KRAMPERT THEATRE,21,25,0.84
9367,2022610780,MEJE CORP,RTA HOSPICE INC.,14,16,0.875
9368,2022610780,MEJE CORP,DODD MOTOR COMPANY,13,18,0.7222222222222222
9369,2022610780,MEJE CORP,MICHIGAN MECHANICAL INC,20,23,0.8695652173913043
9370,2022610780,MEJE CORP,SIGMA DESIGN INC,14,16,0.875
9371,2022610780,MEJE CORP,FEDERAL SURVEILLANCE,16,20,0.8
9372,2022610780,LANTERN BAY REALTY,THYSSENKRUPP ELEVATOR CORPORATION,26,33,0.7878787878787878
9373,2022610780,LANTERN BAY REALTY,TRANSPERFECT,14,18,0.7777777777777778
9374,2022610780,LANTERN BAY REALTY,GERTRUDE KRAMPERT THEATRE,19,25,0.76
9375,2022610780,LANTERN BAY REALTY,RTA HOSPICE INC.,17,18,0.9444444444444444
9376,2022610780,LANTERN BAY REALTY,DODD MOTOR COMPANY,17,18,0.9444444444444444
9377,2022610780,LANTERN BAY REALTY,MICHIGAN MECHANICAL INC,19,23,0.8260869565217391
9378,2022610780,LANTERN BAY REALTY,SIGMA DESIGN INC,17,18,0.9444444444444444
9379,2022610780,LANTERN BAY REALTY,FEDERAL SURVEILLANCE,17,20,0.85
9380,2022610780,THYSSENKRUPP ELEVATOR CORPORATION,TRANSPERFECT,27,33,0.8181818181818182
9381,2022610780,THYSSENKRUPP ELEVATOR CORPORATION,GERTRUDE KRAMPERT THEATRE,26,33,0.7878787878787878
9382,2022610780,THYSSENKRUPP ELEVATOR CORPORATION,RTA HOSPICE INC.,28,33,0.8484848484848485
9383,2022610780,THYSSENKRUPP ELEVATOR CORPORATION,DODD MOTOR COMPANY,24,33,0.7272727272727273
9384,2022610780,THYSSENKRUPP ELEVATOR CORPORATION,MICHIGAN MECHANICAL INC,29,33,0.8787878787878788
9385,2022610780,THYSSENKRUPP ELEVATOR CORPORATION,SIGMA DESIGN INC,28,33,0.8484848484848485
9386,2022610780,THYSSENKRUPP ELEVATOR CORPORATION,FEDERAL SURVEILLANCE,28,33,0.8484848484848485
9387,2022610780,TRANSPERFECT,GERTRUDE KRAMPERT THEATRE,18,25,0.72
9388,2022610780,TRANSPERFECT,RTA HOSPICE INC.,11,16,0.6875
9389,2022610780,TRANSPERFECT,DODD MOTOR COMPANY,17,18,0.9444444444444444
9390,2022610780,TRANSPERFECT,MICHIGAN MECHANICAL INC,19,23,0.8260869565217391
9391,2022610780,TRANSPERFECT,SIGMA DESIGN INC,14,16,0.875
9392,2022610780,TRANSPERFECT,FEDERAL SURVEILLANCE,15,20,0.75
9393,2022610780,GERTRUDE KRAMPERT THEATRE,RTA HOSPICE INC.,20,25,0.8
9394,2022610780,GERTRUDE KRAMPERT THEATRE,DODD MOTOR COMPANY,21,25,0.84
9395,2022610780,GERTRUDE KRAMPERT THEATRE,MICHIGAN MECHANICAL INC,23,25,0.92
9396,2022610780,GERTRUDE KRAMPERT THEATRE,SIGMA DESIGN INC,22,25,0.88
9397,2022610780,GERTRUDE KRAMPERT THEATRE,FEDERAL SURVEILLANCE,18,25,0.72
9398,2022610780,RTA HOSPICE INC.,DODD MOTOR COMPANY,15,18,0.8333333333333334
9399,2022610780,RTA HOSPICE INC.,MICHIGAN MECHANICAL INC,16,23,0.6956521739130435
9400,2022610780,RTA HOSPICE INC.,SIGMA DESIGN INC,10,16,0.625
9401,2022610780,RTA HOSPICE INC.,FEDERAL SURVEILLANCE,16,20,0.8
9402,2022610780,DODD MOTOR COMPANY,MICHIGAN MECHANICAL INC,19,23,0.8260869565217391
9403,2022610780,DODD MOTOR COMPANY,SIGMA DESIGN INC,16,18,0.8888888888888888
9404,2022610780,DODD MOTOR COMPANY,FEDERAL SURVEILLANCE,16,20,0.8
9405,2022610780,MICHIGAN MECHANICAL INC,SIGMA DESIGN INC,14,23,0.6086956521739131
9406,2022610780,MICHIGAN MECHANICAL INC,FEDERAL SURVEILLANCE,18,23,0.782608695652174
9407,2022610780,SIGMA DESIGN INC,FEDERAL SURVEILLANCE,16,20,0.8
9408,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,MICRO TECH STAFFING,26,33,0.7878787878787878
9409,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,CLEAR CREEK ASSOCIATES PLC,26,33,0.7878787878787878
9410,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,ABTECH,30,33,0.9090909090909091
9411,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,LEE B BAUM REAL ESTATE,26,33,0.7878787878787878
9412,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,SILVA SECURITY,27,33,0.8181818181818182
9413,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,SEVEN OAKS DOORS & HARDWARE INC,26,33,0.7878787878787878
9414,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,CIPRIANO & SON CONSTRUCTION,27,33,0.8181818181818182
9415,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,HERNANDEZ LAW OFFICES,27,33,0.8181818181818182
9416,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,SWAMP FOX TIMBER COMPANY INC,25,33,0.7575757575757576
9417,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,NICK NICHOLAS FORD INC,25,33,0.7575757575757576
9418,2033732211,CY FAIR VOLUNTEER FIRE DEPARTMENT,BRAUNGARDT AGRICULTURE SERVICES,28,33,0.8484848484848485
9419,2033732211,MICRO TECH STAFFING,CLEAR CREEK ASSOCIATES PLC,21,26,0.8076923076923077
9420,2033732211,MICRO TECH STAFFING,ABTECH,15,19,0.7894736842105263
9421,2033732211,MICRO TECH STAFFING,LEE B BAUM REAL ESTATE,19,22,0.8636363636363636
9422,2033732211,MICRO TECH STAFFING,SILVA SECURITY,14,19,0.7368421052631579
9423,2033732211,MICRO TECH STAFFING,SEVEN OAKS DOORS & HARDWARE INC,25,31,0.8064516129032258
9424,2033732211,MICRO TECH STAFFING,CIPRIANO & SON CONSTRUCTION,19,27,0.7037037037037037
9425,2033732211,MICRO TECH STAFFING,HERNANDEZ LAW OFFICES,17,21,0.8095238095238095
9426,2033732211,MICRO TECH STAFFING,SWAMP FOX TIMBER COMPANY INC,20,28,0.7142857142857143
9427,2033732211,MICRO TECH STAFFING,NICK NICHOLAS FORD INC,15,22,0.6818181818181818
9428,2033732211,MICRO TECH STAFFING,BRAUNGARDT AGRICULTURE SERVICES,26,31,0.8387096774193549
9429,2033732211,CLEAR CREEK ASSOCIATES PLC,ABTECH,23,26,0.8846153846153846
9430,2033732211,CLEAR CREEK ASSOCIATES PLC,LEE B BAUM REAL ESTATE,20,26,0.7692307692307693
9431,2033732211,CLEAR CREEK ASSOCIATES PLC,SILVA SECURITY,21,26,0.8076923076923077
9432,2033732211,CLEAR CREEK ASSOCIATES PLC,SEVEN OAKS DOORS & HARDWARE INC,24,31,0.7741935483870968
9433,2033732211,CLEAR CREEK ASSOCIATES PLC,CIPRIANO & SON CONSTRUCTION,23,27,0.8518518518518519
9434,2033732211,CLEAR CREEK ASSOCIATES PLC,HERNANDEZ LAW OFFICES,19,26,0.7307692307692307
9435,2033732211,CLEAR CREEK ASSOCIATES PLC,SWAMP FOX TIMBER COMPANY INC,24,28,0.8571428571428571
9436,2033732211,CLEAR CREEK ASSOCIATES PLC,NICK NICHOLAS FORD INC,21,26,0.8076923076923077
9437,2033732211,CLEAR CREEK ASSOCIATES PLC,BRAUNGARDT AGRICULTURE SERVICES,24,31,0.7741935483870968
9438,2033732211,ABTECH,LEE B BAUM REAL ESTATE,20,22,0.9090909090909091
9439,2033732211,ABTECH,SILVA SECURITY,11,14,0.7857142857142857
9440,2033732211,ABTECH,SEVEN OAKS DOORS & HARDWARE INC,29,31,0.9354838709677419
9441,2033732211,ABTECH,CIPRIANO & SON CONSTRUCTION,24,27,0.8888888888888888
9442,2033732211,ABTECH,HERNANDEZ LAW OFFICES,18,21,0.8571428571428571
9443,2033732211,ABTECH,SWAMP FOX TIMBER COMPANY INC,24,28,0.8571428571428571
